mol_id,pubchem_sid,mol_name,smiles,formula_calcd,anionic
C18318,103061500,"cis,cis-2,4-Dihydroxy-5-methyl-6-oxo-2,4-hexadienoate",C/C(C=O)=C(O)/C=C(/O)C(=O)O,C7H8O5,"['[O;H,-]C(=O)']"
C04002,6715,"(Z)-But-1-ene-1,2,4-tricarboxylate; Homo-cis-aconitate; cis-Homoaconitate; (Z)-1,2,4-But-1-enetricarboxylic acid; (1Z)-But-1-ene-1,2,4-tricarboxylic acid",O=C(O)/C=C(/CCC(=O)O)C(=O)O,C7H8O6,"['[O;H,-]C(=O)']"
C21250,315661349,2-Methyl-trans-aconitate,C/C(C(=O)O)=C(/CC(=O)O)C(=O)O,C7H8O6,"['[O;H,-]C(=O)']"
C04225,6896,"(Z)-But-2-ene-1,2,3-tricarboxylate; cis-2-Methylaconitate",C/C(C(=O)O)=C(\CC(=O)O)C(=O)O,C7H8O6,"['[O;H,-]C(=O)']"
C16579,51090908,"trans-Homoaconitate; (E)-1,2,4-But-1-enetricarboxylic acid",O=C(O)/C=C(\CCC(=O)O)C(=O)O,C7H8O6,"['[O;H,-]C(=O)']"
C11514,13684,(E)-3-(Methoxycarbonyl)pent-2-enedioate; (2E)-3-(Methoxycarbonyl)pent-2-enedioic acid,COC(=O)/C(=C/C(=O)O)CC(=O)O,C7H8O6,"['[O;H,-]C(=O)']"
C11515,13685,(E)-2-(Methoxycarbonylmethyl)butenedioate; (2E)-2-(Methoxycarbonylmethyl)but-2-enedioic acid,COC(=O)C/C(=C\C(=O)O)C(=O)O,C7H8O6,"['[O;H,-]C(=O)']"
C05533,7875,Oxaloglutarate,O=C(O)CCC(C(=O)O)C(=O)C(=O)O,C7H8O7,"['[O;H,-]C(=O)']"
C04115,6804,"4-Carboxy-4-hydroxy-2-oxoadipate; 4-Hydroxy-4-carboxymethyl-2-oxoglutarate; 2-Hydroxy-4-oxobutane-1,2,4-tricarboxylate; 4-Carboxy-4-hydroxy-2-oxoadipic acid; 2-Hydroxy-4-oxobutane-1,2,4-tricarboxylic acid",O=C(O)CC(O)(CC(=O)C(=O)O)C(=O)O,C7H8O8,"['[O;H,-]C(=O)']"
C08141,10341,Tiludronic acid; Tiludronate,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,C7H9ClO6P2S,['[P](=O)(O)(O)']
C17367,96023720,"(3S,5S)-Carbapenam-3-carboxylic acid; (3S,5S)-Carbapenam-3-carboxylate",O=C(O)[C@@H]1CC[C@H]2CC(=O)N21,C7H9NO3,"['[O;H,-]C(=O)']"
C03972,6692,"2,3,4,5-Tetrahydrodipicolinate; Delta1-Piperidine-2,6-dicarboxylate; L-2,3,4,5-Tetrahydrodipicolinate; (S)-2,3,4,5-Tetrahydropyridine-2,6-dicarboxylate",O=C(O)C1=N[C@H](C(=O)O)CCC1,C7H9NO4,"['[O;H,-]C(=O)']"
C01215,4437,2-(Acetamidomethylene)succinate; 2-(Acetamidomethylidene)succinate,CC(=O)N/C=C(/CC(=O)O)C(=O)O,C7H9NO5,"['[O;H,-]C(=O)']"
C20258,163311998,"(2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate; (2S,4S)-4-Hydroxy-2,3,4,5-tetrahydropyridine-2,6-dicarboxylate; HTPA",O=C(O)C1=N[C@H](C(=O)O)C[C@H](O)C1,C7H9NO5,"['[O;H,-]C(=O)']"
C17761,163311809,Senegin IV,COc1ccc(/C=C/C(=O)O[C@@H]2[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4OC[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H]3O)[C@H](OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@@](C)(C(=O)O)[C@@H]6CC[C@@]5(C)[C@]3(CO)CC4)O[C@@H]2C)cc1,C81H122O39,"['[O;H,-]C(=O)']"
C21781,354339124,"alpha-D-Mannosyl-(1->3)-alpha-D-mannosyl-(1->3)-alpha-D-mannosyl-(1->3)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol",CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H]2O)[C@@H]1O,C81H135NO27P2,['[P](=O)(O)(O)']
C21508,333497491,"4-O-(D-Ribitylphospho)n-di[(2R)-1-glycerophospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol",CC(=O)N[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](CO)[C@@H](OP(=O)(O)OC[C@H](O)COP(=O)(O)OC[C@H](O)COP(=O)(O)OC[C@@H](O)[C@@H](O)[C@@H](O)CO)[C@@H]1O,C82H143N2O34P5,['[P](=O)(O)(O)']
C21992,384585053,3'-O-Deacylated KDO2-lipid A,CCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@@H](OP(=O)(O)O)[C@@H]1O,C82H150N2O36P2,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C20625,172232349,"alpha-L-Fuc-(1->2)-beta-D-Gal-(1->3)-alpha-D-GalNAc-(1->3)-alpha-D-GalNAc-diphospho-ditrans,octacis-undecaprenol",CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H]1NC(C)=O,C83H138N2O26P2,['[P](=O)(O)(O)']
C22412,,"4-O-{Poly[(2R)-2-alpha-D-glucosyl-1-glycerophospho]-(2R)-glycerophospho}-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol; [(2-Glc)-Gro-P]n-Gro-P-ManNAc-GlcNAc-PP-undecaprenol",CC(=O)N[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](CO)[C@@H](OP(=O)(O)OC[C@H](O)COP(=O)(O)OC[C@@H](CO)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O,C83H142N2O32P4,['[P](=O)(O)(O)']
C21504,333497487,"4-O-[(1-D-Ribitylphospho)n-(1-D-ribitylphospho)-(2R)-1-glycerophospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol",CC(=O)N[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](CO)[C@@H](OP(=O)(O)OC[C@H](O)COP(=O)(O)OC[C@@H](O)[C@@H](O)[C@@H](O)COP(=O)(O)OC[C@@H](O)[C@@H](O)[C@@H](O)CO)[C@@H]1O,C84H147N2O36P5,['[P](=O)(O)(O)']
C06025,8297,KDO2-lipid IVA; Di[3-deoxy-D-manno-octulosonyl]-lipid IV(A); KDO2-lipid IV(A); alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-[lipid IVA],CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@@H](OP(=O)(O)O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC,C84H154N2O37P2,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C21982,384585048,Lipid IVB; 2-Deoxy-2-{[(3R)-3-hydroxytetradecanoyl]amino}-3-O-[(3R)-3-hydroxytetradecanoyl]-4-O-phospho-beta-D-glucopyranosyl-(1->6)-2-deoxy-3-O-[(3R)-3-hydroxytetradecanoyl]-2-{[(3R)-3-(hexadecanoyloxy)tetradecanoyl]amino}-1-O-phospho-alpha-D-glucopyranose,CCCCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC,C84H160N2O24P2,['[P](=O)(O)(O)']
C19857,135626324,"D-Man-beta-(1->4)-GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol",CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O[C@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@@H]3O[C@H](C(=O)O)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@H](O)[C@H]3O)[C@H]2O)[C@H](O)[C@H]1O,C85H140O33P2,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C08977,11169,Saponoside D,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@@H]3OC[C@@H](O[C@@H]4OC[C@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O[C@H]3CC[C@]4(C)[C@H]5CC=C6[C@@H]7CC(C)(C)CC[C@]7(C(=O)O[C@@H]7O[C@H](C)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H](O[C@@H]8O[C@@H](C)[C@H](O[C@@H]9O[C@H](CO)[C@H](O)[C@H](O)[C@H]9O)[C@@H](O)[C@H]8O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)CC[C@@]6(C)[C@]5(C)CC[C@H]4[C@@]3(C)C=O)O[C@@H]2C(=O)O)[C@H](O)[C@H](O)[C@H]1O,C87H138O49,"['[O;H,-]C(=O)']"
C19870,135626337,"4,6-CH3(COO-)C-D-Man-beta-(1->4)-D-GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol",CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O[C@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@@H]3O[C@H](C(=O)O)[C@@H](O[C@@H]4O[C@@H]5COC(C)(C(=O)O)O[C@H]5[C@H](O)[C@@H]4O)[C@H](O)[C@H]3O)[C@H]2O)[C@H](O)[C@H]1O,C88H142O35P2,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C20626,172232350,"alpha-D-Gal-(1->3)-(alpha-L-Fuc-(1->2))-beta-D-Gal-(1->3)-alpha-D-GalNAc-(1->3)-alpha-D-GalNAc-diphospho-ditrans,octacis-undecaprenol",CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H]2O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H]1NC(C)=O,C89H148N2O31P2,['[P](=O)(O)(O)']
C19844,135626311,"(1S,3R)-3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylate",CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)O,C8H10Cl2O2,"['[O;H,-]C(=O)']"
C11340,13515,Antimony potassium tartrate,O.O.O.O=C([O-])C1O[Sb]2OC(=O)C(O2)C(C(=O)[O-])O[Sb]2OC(=O)C1O2.[K+].[K+],C8H10K2O15Sb2,"['[O-]', '[O;H,-]C(=O)']"
C14001,854242,Sulbactam sodium,CC1(C)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+],C8H10NNaO5S,"['[O-]', '[O;H,-]C(=O)']"
C00018,3320,Pyridoxal phosphate; Pyridoxal 5'-phosphate; Pyridoxal 5-phosphate; PLP,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,C8H10NO6P,['[P](=O)(O)(O)']
C19495,124490167,"Penicillic acid; 3-Methoxy-5-methyl-4-oxo-2,5-hexadienoic acid",C=C(C)C(=O)/C(=C\C(=O)O)OC,C8H10O4,"['[O;H,-]C(=O)']"
C06729,8951,"cis-1,2-Dihydroxy-4-methylcyclohexa-3,5-diene-1-carboxylate; 4-Methylcyclohexa-3,5-diene-1,2-cis-diol-1-carboxylic acid",CC1=CC(O)C(O)(C(=O)O)C=C1,C8H10O4,"['[O;H,-]C(=O)']"
C06731,8953,"1,2-Dihydroxy-6-methylcyclohexa-3,5-dienecarboxylate",CC1=CC=CC(O)C1(O)C(=O)O,C8H10O4,"['[O;H,-]C(=O)']"
C06720,8943,"1,6-Dihydroxy-5-methylcyclohexa-2,4-dienecarboxylate; 1,2-Dihydroxy-3-methylcyclohexa-3,5-dienecarboxylate",CC1=CC=C[C@](O)(C(=O)O)[C@H]1O,C8H10O4,"['[O;H,-]C(=O)']"
C07123,9333,"2-Hydroxy-6-oxo-octa-2,4-dienoate",CCC(=O)/C=C\C=C(\O)C(=O)O,C8H10O4,"['[O;H,-]C(=O)']"
C20581,172232318,cis-(Homo)2-aconitate,O=C(O)/C=C(/CCCC(=O)O)C(=O)O,C8H10O6,"['[O;H,-]C(=O)']"
C14869,17395867,"Trichloroethanol glucuronide; Urochloralic acid; 2,2,2-Trichloroethyl beta-D-glucopyranosiduronic acid",O=C(O)[C@H]1O[C@@H](OCC(Cl)(Cl)Cl)[C@H](O)[C@@H](O)[C@@H]1O,C8H11Cl3O7,"['[O;H,-]C(=O)']"
C02997,5906,N-Acetyl-L-histidine,CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O,C8H11N3O3,"['[O;H,-]C(=O)']"
C07770,9972,Sulbactam,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,C8H11NO5S,"['[O;H,-]C(=O)']"
C04690,7270,2-(Hydroxymethyl)-3-(acetamidomethylene)succinate; 2-(Acetamidomethylene)-3-(hydroxymethyl)succinate,CC(=O)N/C=C(\C(=O)O)C(CO)C(=O)O,C8H11NO6,"['[O;H,-]C(=O)']"
C20384,163312122,Bisnorbiotin,O=C(O)CC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,C8H12N2O3S,"['[O;H,-]C(=O)']"
C00627,3900,Pyridoxine phosphate; Pyridoxine 5'-phosphate; Pyridoxine 5-phosphate; Pyridoxol 5'-phosphate,Cc1ncc(COP(=O)(O)O)c(CO)c1O,C8H12NO6P,['[P](=O)(O)(O)']
C16656,51090980,"2-Propyl-2,4-pentadienoic acid; 2,4-Diene-VPA",C=C/C=C(\CCC)C(=O)O,C8H12O2,"['[O;H,-]C(=O)']"
C16589,51090916,2-Oxosuberate; 2-Oxooctanedionic acid; alpha-Ketosuberate,O=C(O)CCCCCC(=O)C(=O)O,C8H12O5,"['[O;H,-]C(=O)']"
C16597,51090924,"(-)-threo-Iso(homo)2-citrate; (-)-threo-1-Hydroxy-1,2,5-pentanetricarboxylic acid; 1-Hydroxypentane-1,2,5-tricarboxylate; threo-(Homo)2-isocitrate",O=C(O)CCC[C@H](C(=O)O)[C@@H](O)C(=O)O,C8H12O7,"['[O;H,-]C(=O)']"
C16583,51090911,"(R)-(Homo)2-citrate; (R)-2-Hydroxy-1,2,5-pentanetricarboxylate; (R)-2-Hydroxy-1,2,5-pentanetricarboxylic acid",O=C(O)CCC[C@@](O)(CC(=O)O)C(=O)O,C8H12O7,"['[O;H,-]C(=O)']"
C21332,319075056,"8-Dehydro-3-deoxy-D-manno-octulosonate; 3,8-Dideoxy-8-oxo-D-manno-octulosonate",O=C[C@@H](O)[C@H]1OC(O)(C(=O)O)C[C@@H](O)[C@H]1O,C8H12O8,"['[O;H,-]C(=O)']"
C05548,7884,6-Acetamido-2-oxohexanoate; 2-Oxo-6-acetamidocaproate,CC(=O)NCCCCC(=O)C(=O)O,C8H13NO4,"['[O;H,-]C(=O)']"
C12988,583377,N2-Acetyl-L-aminoadipate semialdehyde,CC(=O)N[C@@H](CCCC=O)C(=O)O,C8H13NO4,"['[O;H,-]C(=O)']"
C03682,6457,6-Acetamido-3-oxohexanoate,CC(=O)NCCCC(=O)CC(=O)O,C8H13NO4,"['[O;H,-]C(=O)']"
C12986,583375,N2-Acetyl-L-aminoadipate,CC(=O)N[C@@H](CCCC(=O)O)C(=O)O,C8H13NO5,"['[O;H,-]C(=O)']"
C22376,,Calcium oxybate,O=C([O-])CCCO.O=C([O-])CCCO.[Ca+2],C8H14CaO6,"['[O-]', '[O;H,-]C(=O)']"
C18967,124489639,Butonate,CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC,C8H14Cl3O5P,['[P](=O)(O)(O)']
C22378,,Magnesium oxybate,O=C([O-])CCCO.O=C([O-])CCCO.[Mg+2],C8H14MgO6,"['[O-]', '[O;H,-]C(=O)']"
C12987,583376,N2-Acetyl-L-aminoadipyl-delta-phosphate,CC(=O)N[C@@H](CCCC(=O)OP(=O)(O)O)C(=O)O,C8H14NO8P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C16653,51090977,2-n-Propyl-2-pentenoic acid; 2-En-valproic acid; 2-Ene-VPA,CC/C=C(\CCC)C(=O)O,C8H14O2,"['[O;H,-]C(=O)']"
C12104,14251,Cycloheptanecarboxylic acid; Cycloheptanoic acid,O=C(O)C1CCCCCC1,C8H14O2,"['[O;H,-]C(=O)']"
C16654,51090978,2-n-Propyl-3-pentenoic acid; 3-En-valproic acid; 3-Ene-VPA,C/C=C\C(CCC)C(=O)O,C8H14O2,"['[O;H,-]C(=O)']"
C16648,51090972,2-n-Propyl-4-pentenoic acid; 4-En-valproic acid; 4-Ene-VPA,C=CCC(CCC)C(=O)O,C8H14O2,"['[O;H,-]C(=O)']"
C16241,47205549,"(R)-Lipoate; (R)-Lipoic acid; (R)-(+)-Lipoate; R-(+)-Lipoic acid; 1,2-Dithiolane-3R-pentanoic acid",O=C(O)CCCC[C@@H]1CCSS1,C8H14O2S2,"['[O;H,-]C(=O)']"
C00725,3990,Lipoate; Lipoic acid; Thioctic acid; dl-alpha-Lipoic acid; DL-Thioctic acid,O=C(O)CCCCC1CCSS1,C8H14O2S2,"['[O;H,-]C(=O)']"
C16655,51090979,2-n-Propyl-4-oxopentanoic acid; 4-Oxovalproic acid; 4-Keto-VPA,CCCC(CC(C)=O)C(=O)O,C8H14O3,"['[O;H,-]C(=O)']"
C16652,51090976,3-Oxovalproic acid; 2-n-Propyl-3-oxopentanoic acid; 3-Keto-VPA,CCCC(C(=O)O)C(=O)CC,C8H14O3,"['[O;H,-]C(=O)']"
C17220,96023628,2-Oxo-7-methylthioheptanoic acid; 7-(Methylthio)-2-oxo-heptanoic acid,CSCCCCCC(=O)C(=O)O,C8H14O3S,"['[O;H,-]C(=O)']"
C08278,10476,"Suberic acid; Cork acid; 1,8-Octanedioic acid; Octanedioic acid; 1,6-Hexanedicarboxylic acid",O=C(O)CCCCCCC(=O)O,C8H14O4,"['[O;H,-]C(=O)']"
C16658,51090982,2-Propylglutaric acid; 2-PGA,CCCC(CCC(=O)O)C(=O)O,C8H14O4,"['[O;H,-]C(=O)']"
C21737,350078314,"4,4'-Disulfanediyldibutanoate",O=C(O)CCCSSCCCC(=O)O,C8H14O4S2,"['[O;H,-]C(=O)']"
C04546,7152,(R)-3-((R)-3-Hydroxybutanoyloxy)butanoate,C[C@H](CC(=O)O)OC(=O)C[C@@H](C)O,C8H14O5,"['[O;H,-]C(=O)']"
C17214,96023622,2-(3'-Methylthio)propylmalic acid; 2-(3'-Methylthio)propylmalate,CSCCCC(O)(CC(=O)O)C(=O)O,C8H14O5S,"['[O;H,-]C(=O)']"
C17215,96023623,3-(3'-Methylthio)propylmalic acid; 3-(3'-Methylthio)propylmalate,CSCCCC(C(=O)O)C(O)C(=O)O,C8H14O5S,"['[O;H,-]C(=O)']"
C21063,254816288,Ketodeoxyoctonic acid; Ketodeoxyoctulonic acid; 3-Deoxy-D-manno-oct-2-ulopyranosonic acid,O=C(O)C1(O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O1,C8H14O8,"['[O;H,-]C(=O)']"
C01187,4413,3-Deoxy-D-manno-octulosonate; Ketodeoxyoctonate; KDO; 2-Dehydro-3-deoxy-D-octonate; 3-Deoxy-D-manno-2-octulosonate; 3-Deoxyoctulosonic acid,O=C(O)C(=O)C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,C8H14O8,"['[O;H,-]C(=O)']"
C04376,7017,5'-Phosphoribosyl-N-formylglycinamide; N-Formyl-GAR; N-Formylglycinamide ribonucleotide; N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide; N2-Formyl-N1-(5-phospho-beta-D-ribosyl)glycinamide,O=CNCC(=O)N[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,C8H15N2O9P,['[P](=O)(O)(O)']
C15532,17396524,N-Acetyl-L-citrulline,CC(=O)N[C@@H](CCCNC(N)=O)C(=O)O,C8H15N3O4,"['[O;H,-]C(=O)']"
C02710,5673,N-Acetyl-L-leucine,CC(=O)N[C@@H](CC(C)C)C(=O)O,C8H15NO3,"['[O;H,-]C(=O)']"
C11843,14005,2 -(Butylamido)-4-hydroxybutanoic acid,CCCC(=O)NC(CCO)C(=O)O,C8H15NO4,"['[O;H,-]C(=O)']"
C01133,4364,N-Acetyl-D-glucosaminate,CC(=O)N[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@H](O)CO,C8H15NO7,"['[O;H,-]C(=O)']"
C03408,6237,N-acetyl-D-galactosaminate,CC(=O)N[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H](O)CO,C8H15NO7,"['[O;H,-]C(=O)']"
C16265,47205573,N-Acetylgalactosamine 4-sulfate,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@H](OS(=O)(=O)O)[C@@H]1O,C8H15NO9S,['O=S(=O)(O)']
C04255,6920,N-Acetyl-D-galactosamine 6-sulfate,CC(=O)N[C@@H]1[C@@H](O)[C@@H](O)[C@@H](COS(=O)(=O)O)O[C@H]1O,C8H15NO9S,['O=S(=O)(O)']
C04132,6818,N-Acetyl-D-glucosamine 6-sulfate,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](COS(=O)(=O)O)O[C@H]1O,C8H15NO9S,['O=S(=O)(O)']
C03953,6674,N-Acetylglucosamine 4-sulfate; N-Acetyl-D-glucosamine 4-sulfate,CC(=O)N[C@@H]1[C@@H](O)[C@H](OS(=O)(=O)O)[C@@H](CO)O[C@H]1O,C8H15NO9S,['O=S(=O)(O)']
C08404,10600,Glucocapparin; Methyl glucosinolate,CC(=NOS(=O)(=O)O)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,C8H15NO9S2,['O=S(=O)(O)']
C04478,7098,3-Deoxy-D-manno-octulosonate 8-phosphate; 2-Dehydro-3-deoxy-D-octonate 8-phosphate,O=C(O)C(=O)C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,C8H15O11P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C04336,6987,N-Glycolyl-D-mannosamine 6-phosphate,O=C(CO)N[C@H]1[C@@H](O)[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]1O,C8H16NO10P,['[P](=O)(O)(O)']
C19007,124489679,Mephosfolan,CCOP(=O)(/N=C1\SCC(C)S1)OCC,C8H16NO3PS2,['[P](=O)(O)(O)']
C18656,124489330,Dicrotophos,COP(=O)(OC)O/C(C)=C/C(=O)N(C)C,C8H16NO5P,['[P](=O)(O)(O)']
C04257,6922,N-Acetyl-D-mannosamine 6-phosphate; N-Acetylmannosamine 6-phosphate,CC(=O)N[C@@H]1C(O)O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,C8H16NO9P,['[P](=O)(O)(O)']
